"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","793446442031575040","JOIN ME TOMORROW IN FLORIDA!

MIAMI•12pm
https://t.co/A3X71Q6sG2

ORLANDO•4pm
https://t.co/6BqTVoty5C

PENSACOLA•7p… https://t.co/kNzrAeuLZO","Tue Nov 01 13:35:47 +0000 2016",8773,,17583,false
"Twitter for Android","793422633111023616","Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!","Tue Nov 01 12:01:11 +0000 2016",23747,,59656,false
"Twitter for Android","793421274043285504","Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!","Tue Nov 01 11:55:47 +0000 2016",16479,,39631,false
"Twitter for Android","793400131525677056","Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!","Tue Nov 01 10:31:46 +0000 2016",21459,,55584,false
"Twitter for iPhone","793193310219272198","Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!
Watch: https://t.co/pjXELwc5E1","Mon Oct 31 20:49:56 +0000 2016",8538,,24427,false
"Twitter for iPhone","793167761509851137","#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa","Mon Oct 31 19:08:25 +0000 2016",16015,,27779,false
"Twitter for iPhone","793165820889358338","Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K","Mon Oct 31 19:00:42 +0000 2016",9429,,23099,false
"Twitter Web Client","793155579019681792","$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO","Mon Oct 31 18:20:00 +0000 2016",9178,,22251,false
"Twitter for iPhone","793129964476436480","Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing… https://t.co/aHltfG7U4I","Mon Oct 31 16:38:13 +0000 2016",13169,,42983,false
"Twitter for iPhone","793120426541056000","'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamp
https://t.co/6qOO7FZSvF","Mon Oct 31 16:00:19 +0000 2016",14570,,23213,false
"Twitter for iPhone","792939101494337540","Join me tomorrow in Michigan!

Grand Rapids at 12pm:
https://t.co/xFPRNF7pnF

Warren at 3pm:
https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd","Mon Oct 31 03:59:48 +0000 2016",7998,,19990,false
"Twitter for iPhone","792922071437287428","Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwamp
Watch rally:… https://t.co/K2RSgt2Zh5","Mon Oct 31 02:52:08 +0000 2016",12825,,29251,false
"Twitter for Android","792869550593146880","""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope","Sun Oct 30 23:23:26 +0000 2016",11110,,27832,false
"Twitter for iPhone","792868471734345728","Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4","Sun Oct 30 23:19:09 +0000 2016",11627,,27255,false
"Twitter for iPhone","792804645542305792","Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9","Sun Oct 30 19:05:31 +0000 2016",8325,,22954,false
"Twitter for iPhone","792787872789045248","See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:
https://t.co/xFPRNEPNZ5

Warren, MI tomorrow at 3pm:… https://t.co/UHRTgS88B5","Sun Oct 30 17:58:52 +0000 2016",7869,,20476,false
"Twitter for Android","792734426912337920","Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!","Sun Oct 30 14:26:30 +0000 2016",35433,,72013,false
"Twitter for Android","792728791743291392","Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!","Sun Oct 30 14:04:06 +0000 2016",19311,,48647,false
"Twitter for Android","792726526127067136","We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!","Sun Oct 30 13:55:06 +0000 2016",21013,,64282,false
"Twitter for iPhone","792540629548933120","Great day in Colorado &amp; Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!
Tickets:… https://t.co/vMPTsLXsCT","Sun Oct 30 01:36:25 +0000 2016",10770,,26717,false
"Twitter for iPhone","792537371291987968","THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… https://t.co/gqZLLxcenk","Sun Oct 30 01:23:28 +0000 2016",15279,,38794,false
"Twitter for iPhone","792456539151806464","So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz","Sat Oct 29 20:02:16 +0000 2016",23085,,60515,false
"Twitter for iPhone","792455164615544832","Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ","Sat Oct 29 19:56:49 +0000 2016",9680,,26296,false
"Twitter for iPhone","792411187547734016","#ObamacareFail https://t.co/iusXk4n9w7","Sat Oct 29 17:02:04 +0000 2016",11196,,20427,false
"Twitter for iPhone","792409386073202688","Tomorrow!

Las Vegas, NV- 11a: https://t.co/KluudKImvn
Greeley, CO- 4p: https://t.co/JYimiIbqKB
Albuquerque, NM- 7p: https://t.co/7SCol4vQlM","Sat Oct 29 16:54:54 +0000 2016",6007,,13884,false
"Twitter for Android","792389892298780672","""@DeplorableCBTP: ""In my mind, #DonaldTrump is the only way out of this mess."" - #PhilRobertson of TV's #DuckDynasty""   Thank you Phil!","Sat Oct 29 15:37:26 +0000 2016",11676,,30907,false
"Twitter for Android","792352376828993538","I am in Colorado - big day planned - but nothing can be as big as yesterday!","Sat Oct 29 13:08:22 +0000 2016",12505,,42873,false
"Twitter for iPhone","792217215114342400","Join me in Colorado at 12pm tomorrow - or Arizona at 3pm!

TICKETS:
Golden: https://t.co/Eix7SspO2Z
Phoenix:… https://t.co/pheYCksxq0","Sat Oct 29 04:11:17 +0000 2016",8391,,20190,false
"Twitter for iPhone","792215485941186560","Thank you Maine, New Hampshire and Iowa. The waiting is OVER! The time for change is NOW! We are going to… https://t.co/HVPjw6qeQ2","Sat Oct 29 04:04:25 +0000 2016",13020,,33780,false
"Twitter for Android","792176856086622208","""@piersmorgan: BOMBSHELL: FBI reopening its investigation into HillaryClinton's email server after new discovery!","Sat Oct 29 01:30:55 +0000 2016",15319,,42330,false
"Twitter for Android","792176315478609920","Just landed in Iowa - speaking soon!","Sat Oct 29 01:28:46 +0000 2016",6283,,25021,false
"Twitter for iPhone","792083605405171712","We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6","Fri Oct 28 19:20:22 +0000 2016",26231,,54473,false
"Twitter for iPhone","792054354991800320","Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!","Fri Oct 28 17:24:08 +0000 2016",15267,,37860,false
"Twitter for iPhone","792054233721864193","RT @DRUDGE_REPORT: WSJ:  The Cold Clinton Reality... https://t.co/udWj5mXcA6","Fri Oct 28 17:23:39 +0000 2016",4423,,0,true
"Twitter for Android","792049535195439104","Heading to New Hampshire. Will be talking about the disaster known as ObamaCare!","Fri Oct 28 17:04:59 +0000 2016",7680,,25567,false
"Twitter for iPhone","792031499075944448","If my people said the things about me that Podesta &amp; Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""","Fri Oct 28 15:53:19 +0000 2016",17761,,48926,false
"Twitter for iPhone","792027901126406144","Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n

Phoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh","Fri Oct 28 15:39:01 +0000 2016",5619,,14155,false
"Twitter for Android","792024896616407040","""@Jmoschetti1363: @Johnatsrs1949 FBI must be outraged that their hands r tied she has no regard or t secret service, FBI, or (Dallas)police""","Fri Oct 28 15:27:05 +0000 2016",8152,,19933,false
"Twitter for iPhone","792015309058310145","RT @DRUDGE_REPORT: WSJ:  Grifters-in-Chief...  https://t.co/mPFocMuBgu","Fri Oct 28 14:48:59 +0000 2016",3499,,0,true
"Twitter for iPhone","791818552600821761","Thank you Geneva, Ohio. 
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… https://t.co/a7t5QN2iqW","Fri Oct 28 01:47:08 +0000 2016",16793,,42623,false
"Twitter for iPhone","791795308162408448","Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH","Fri Oct 28 00:14:46 +0000 2016",6330,,16056,false
"Twitter for iPad","791770795165057025","Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp… https://t.co/BLMkZQ8svK","Thu Oct 27 22:37:22 +0000 2016",16465,,27431,false
"Twitter for Android","791768269615169538","""@KeithRowland: People in Arizona just got a taste of Obamacare with a 116% increase in premiums. @realDonaldTrump"" Repeal and replace!","Thu Oct 27 22:27:20 +0000 2016",14782,,29125,false
"Twitter for Android","791767413465419777","I will be interviewed on @oreillyfactor tonight at 8:00 P.M. Enjoy!","Thu Oct 27 22:23:56 +0000 2016",5894,,18555,false
"Twitter for iPhone","791762650195632128","I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA… https://t.co/aI2HtiRUzr","Thu Oct 27 22:05:00 +0000 2016",13708,,29548,false
"Twitter for iPhone","791748254991912960","Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T","Thu Oct 27 21:07:48 +0000 2016",4459,,12942,false
"Twitter for iPhone","791746832686682112","Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
https://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v","Thu Oct 27 21:02:09 +0000 2016",5054,,12970,false
"Twitter for iPhone","791738173462310912","#ICYMI: I agree- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp with me on 11/8.… https://t.co/P2edj2MoXy","Thu Oct 27 20:27:44 +0000 2016",15037,,31379,false
"Twitter for iPhone","791722658358439936","Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X","Thu Oct 27 19:26:05 +0000 2016",7306,,17323,false
"Twitter for iPhone","791697302519947264","Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx","Thu Oct 27 17:45:20 +0000 2016",4454,,12618,false
"Twitter for iPhone","791653174994202624","Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd","Thu Oct 27 14:49:59 +0000 2016",13148,,21471,false
"Twitter for iPhone","791651860889427968","JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
https://t.co/kv624y9UOm","Thu Oct 27 14:44:46 +0000 2016",7231,,17528,false
"Twitter for iPhone","791648893725450240","I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb","Thu Oct 27 14:32:59 +0000 2016",11854,,24562,false
"Twitter for iPhone","791643789609865216","""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""
https://t.co/PlFILR6JCn","Thu Oct 27 14:12:42 +0000 2016",9239,,15416,false
"Twitter for iPhone","791643269109350400","Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp","Thu Oct 27 14:10:38 +0000 2016",8579,,15000,false
"Twitter for iPhone","791642669256769536","'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
https://t.co/MfRy3Nvd4F","Thu Oct 27 14:08:15 +0000 2016",12505,,23293,false
"Twitter for Android","791625798792974336","A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?","Thu Oct 27 13:01:12 +0000 2016",19800,,40090,false
"Twitter for iPhone","791614912833449984","Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg","Thu Oct 27 12:17:57 +0000 2016",14764,,30570,false
"Twitter for iPhone","791614568275570688","RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…","Thu Oct 27 12:16:35 +0000 2016",5343,,0,true
"Twitter for iPhone","791458860930392065","Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d","Thu Oct 27 01:57:51 +0000 2016",9906,,25510,false
"Twitter for iPhone","791457576030535680","Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0","Thu Oct 27 01:52:45 +0000 2016",10702,,26373,false
"Twitter for iPad","791398814049456128","Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6","Wed Oct 26 21:59:15 +0000 2016",36861,,69489,false
"Twitter for iPhone","791351142760321024","JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u","Wed Oct 26 18:49:49 +0000 2016",8265,,17845,false
"Twitter for Android","791233632593739776","REPEAL AND REPLACE OBAMACARE!","Wed Oct 26 11:02:53 +0000 2016",19861,,54161,false
"Twitter for iPhone","791059759663288321","Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R","Tue Oct 25 23:31:58 +0000 2016",9849,,25338,false
"Twitter for iPhone","791043842124439552","Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd","Tue Oct 25 22:28:43 +0000 2016",10167,,24738,false
"Twitter for iPhone","791037075030179840","REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords","Tue Oct 25 22:01:50 +0000 2016",16697,,38530,false
"Twitter for iPhone","791035128176844800","I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0","Tue Oct 25 21:54:05 +0000 2016",12475,,27469,false
"Twitter for iPhone","791030789001605126","Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk","Tue Oct 25 21:36:51 +0000 2016",8890,,22353,false
"Twitter for iPhone","791022438486343680","'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV","Tue Oct 25 21:03:40 +0000 2016",15680,,25680,false
"Twitter for iPhone","791017424426504192","Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed","Tue Oct 25 20:43:45 +0000 2016",13020,,32629,false
"Twitter for iPhone","790983039056769024","Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx","Tue Oct 25 18:27:06 +0000 2016",19790,,49003,false
"Twitter for iPhone","790951230906458113","Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT","Tue Oct 25 16:20:43 +0000 2016",17024,,31293,false
"Twitter for iPhone","790948782288596992","#ObamacareFail https://t.co/90Aixp25Oc","Tue Oct 25 16:10:59 +0000 2016",11896,,20880,false
"Twitter for iPhone","790936603590033408","Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g","Tue Oct 25 15:22:35 +0000 2016",7873,,17104,false
"Twitter for iPhone","790936360953716736","#ObamacareFail https://t.co/5Zvsys8j5w","Tue Oct 25 15:21:37 +0000 2016",7069,,14513,false
"Twitter for iPhone","790936027871477764","#ObamacareFail https://t.co/Mb0YW1rg6g","Tue Oct 25 15:20:18 +0000 2016",12416,,23025,false
"Twitter for iPhone","790927104921767940","Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz","Tue Oct 25 14:44:51 +0000 2016",13016,,27874,false
"Twitter for iPhone","790925669937123328","Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG","Tue Oct 25 14:39:09 +0000 2016",8167,,14285,false
"Twitter for iPhone","790924363348541445","#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK","Tue Oct 25 14:33:57 +0000 2016",9260,,17542,false
"Twitter for iPhone","790923701193768960","As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo","Tue Oct 25 14:31:19 +0000 2016",8356,,15699,false
"Twitter for iPhone","790730455129714688","Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6","Tue Oct 25 01:43:26 +0000 2016",15309,,34493,false
"Twitter for iPhone","790726388978515968","Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj","Tue Oct 25 01:27:16 +0000 2016",15742,,37822,false
"Twitter for iPhone","790712761407926272","My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj","Tue Oct 25 00:33:07 +0000 2016",21582,,40562,false
"Twitter for iPhone","790672365466316800","Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j","Mon Oct 24 21:52:36 +0000 2016",6183,,13641,false
"Twitter for iPhone","790671814276083712","'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'
https://t.co/sTreHAfYUH","Mon Oct 24 21:50:25 +0000 2016",19468,,29788,false
"Twitter for iPhone","790662999841333249","Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD","Mon Oct 24 21:15:23 +0000 2016",5926,,13806,false
"Twitter for iPhone","790654003981918208","THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX","Mon Oct 24 20:39:38 +0000 2016",11985,,29981,false
"Twitter for iPhone","790629257546379264","Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L","Mon Oct 24 19:01:18 +0000 2016",5396,,13803,false
"Twitter for iPhone","790621559920615424","Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1","Mon Oct 24 18:30:43 +0000 2016",10048,,23274,false
"Twitter for iPhone","790593186787840000","'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a","Mon Oct 24 16:37:58 +0000 2016",11458,,18616,false
"Twitter for iPhone","790592685144846336","Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq","Mon Oct 24 16:35:59 +0000 2016",7662,,20044,false
"Twitter for iPhone","790584855150997504","'The Clinton Foundation’s Most Questionable Foreign Donations'
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z","Mon Oct 24 16:04:52 +0000 2016",10189,,16778,false
"Twitter for iPhone","790582555871326208","Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga","Mon Oct 24 15:55:44 +0000 2016",6703,,16155,false
"Twitter for iPhone","790565076159922177","Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!
RASMUSSEN NATIONAL 
Trump 43%
Clinton 41% https://t.co/jIOR7Bq816","Mon Oct 24 14:46:16 +0000 2016",15004,,31769,false
"Twitter for iPhone","790557856806371328","We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!","Mon Oct 24 14:17:35 +0000 2016",22715,,49295,false
"Twitter for iPhone","790539740118446080","Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!","Mon Oct 24 13:05:36 +0000 2016",14772,,37266,false
"Twitter for Android","790534428942622721","Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!","Mon Oct 24 12:44:29 +0000 2016",18966,,44833,false
"Twitter for Android","790523240351498241","Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!","Mon Oct 24 12:00:02 +0000 2016",25812,,54253,false
"Twitter for iPhone","790378549395988480","'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE","Mon Oct 24 02:25:05 +0000 2016",12972,,20245,false
"Twitter for iPhone","790343997814403072","'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women, Gays' #CrookedHillary
https://t.co/eHsuBdi8XM","Mon Oct 24 00:07:47 +0000 2016",16967,,24992,false
"Twitter for iPhone","790343447987314692","Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8. 
Lets #MakeAmericaGreatAgain! 
Full Naples rally… https://t.co/5ZbteSJ00K","Mon Oct 24 00:05:36 +0000 2016",11078,,26357,false
"Twitter for Android","790337063489040384","The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!","Sun Oct 23 23:40:14 +0000 2016",16269,,41150,false
"Twitter for iPhone","790268732354461696","#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg","Sun Oct 23 19:08:42 +0000 2016",16321,,27190,false
"Twitter for iPhone","790250615398133760","Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8","Sun Oct 23 17:56:43 +0000 2016",6349,,17147,false
"Twitter for iPhone","790229932341354496","Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL","Sun Oct 23 16:34:32 +0000 2016",11424,,24085,false
"Twitter for iPhone","790228805986217985","Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
https://t.co/5Eyfi092vn","Sun Oct 23 16:30:03 +0000 2016",11903,,22537,false
"Twitter for iPhone","790227242500644864","Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal","Sun Oct 23 16:23:50 +0000 2016",9191,,19939,false
"Twitter for Android","790192053489729538","Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!","Sun Oct 23 14:04:01 +0000 2016",25671,,59126,false
"Twitter for Android","790174395985788929","""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton","Sun Oct 23 12:53:51 +0000 2016",25716,,58853,false
"Twitter for iPhone","790025084870287360","Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:… https://t.co/XuJZeJwSGk","Sun Oct 23 03:00:32 +0000 2016",14505,,35965,false
"Twitter for iPhone","790016528011890688","WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr","Sun Oct 23 02:26:32 +0000 2016",12215,,21351,false
"Twitter for iPhone","790015269074792448","'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz","Sun Oct 23 02:21:32 +0000 2016",11983,,25273,false
"Twitter for iPhone","790011110984445952","'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf","Sun Oct 23 02:05:01 +0000 2016",11734,,19967,false
"Twitter for iPhone","789966670630715394","Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy","Sat Oct 22 23:08:25 +0000 2016",6387,,17045,false
"Twitter for iPhone","789943092564652032","Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N","Sat Oct 22 21:34:44 +0000 2016",10278,,19786,false
"Twitter for iPhone","789936850051932161","Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… https://t.co/CN3sdX5ft1","Sat Oct 22 21:09:56 +0000 2016",9585,,25396,false
"Twitter for iPhone","789917911821520898","In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!","Sat Oct 22 19:54:40 +0000 2016",12312,,26379,false
"Twitter for iPhone","789899250834534400","Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4","Sat Oct 22 18:40:31 +0000 2016",14916,,32323,false
"Twitter for iPhone","789893765397897216","Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K","Sat Oct 22 18:18:43 +0000 2016",14051,,32198,false
"Twitter for iPhone","789887588178006017","Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
https://t.co/JC25rNtx6G","Sat Oct 22 17:54:11 +0000 2016",9788,,16993,false
"Twitter for iPhone","789886518303330304","Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7","Sat Oct 22 17:49:56 +0000 2016",9831,,23079,false
"Twitter for iPhone","789833922590957568","Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… https://t.co/BV2RFavG84","Sat Oct 22 14:20:56 +0000 2016",15019,,35331,false
"Twitter for iPhone","789828981197602816","Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1","Sat Oct 22 14:01:18 +0000 2016",5916,,15035,false
"Twitter for Android","789792909969195009","""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ☉ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW""","Sat Oct 22 11:37:58 +0000 2016",6108,,15610,false
"Twitter for Android","789792240390533124","""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh""","Sat Oct 22 11:35:18 +0000 2016",14093,,25404,false
"Twitter for Android","789671091182632960","The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!","Sat Oct 22 03:33:54 +0000 2016",23733,,63178,false
"Twitter for Android","789668492480016384","Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!","Sat Oct 22 03:23:34 +0000 2016",11104,,36589,false
"Twitter for iPhone","789657808052621313","Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6","Sat Oct 22 02:41:07 +0000 2016",8395,,21553,false
